[            75386000] Error : Data Mismatch byte_count =   68 expected data = 7e received data = 7d
[            75386000] Error : Data Mismatch byte_count =   70 expected data = 01 received data = 00
[            75386000] Error : Data Mismatch byte_count =   72 expected data = 01 received data = 00
[            75386000] Error : Data Mismatch byte_count =   74 expected data = 57 received data = 56
[            75386000] Error : Data Mismatch byte_count =   76 expected data = 8b received data = 8a
[            75386000] Error : Data Mismatch byte_count =   78 expected data = 4f received data = 4e
[            75386000] Error : Data Mismatch byte_count =   80 expected data = f7 received data = f6
[            75386000] Error : Data Mismatch byte_count =   82 expected data = 01 received data = 00
[            75386000] Error : Data Mismatch byte_count =   84 expected data = 01 received data = 00
[            75386000] Error : Data Mismatch byte_count =   86 expected data = 01 received data = 00
[            75386000] Error : Data Mismatch byte_count =   88 expected data = 01 received data = 00
[            75386000] Error : Data Mismatch byte_count =   90 expected data = 4d received data = 4c
[            75386000] Error : Data Mismatch byte_count =   92 expected data = a9 received data = a8
[            75386000] Error : Data Mismatch byte_count =   94 expected data = 28 received data = 27
[            75386000] Error : Data Mismatch byte_count =   96 expected data = e8 received data = e7
[            75386000] Error : Data Mismatch byte_count =   98 expected data = 45 received data = 44
[            75386000] Error : Data Mismatch byte_count =  100 expected data = 43 received data = 42
[            75386000] Error : Data Mismatch byte_count =  102 expected data = dd received data = dc
[            75386000] Error : Data Mismatch byte_count =  104 expected data = 52 received data = 51
[            75386000] Error : Data Mismatch byte_count =  106 expected data = 4f received data = 4e
[            75386000] Error : Data Mismatch byte_count =  108 expected data = b7 received data = b6
[            75386000] Error : Data Mismatch byte_count =  110 expected data = 01 received data = 00
[            75386000] Error : Data Mismatch byte_count =  112 expected data = 01 received data = 00
[            75386000] Error : Data Mismatch byte_count =  114 expected data = 4c received data = 4b
[            75738000] Error : Data Mismatch byte_count =   30 expected data = 02 received data = 01
[            75738000] Error : Data Mismatch byte_count =   32 expected data = 02 received data = 01
[            75738000] Error : Data Mismatch byte_count =   34 expected data = 03 received data = 02
[            75738000] Error : Data Mismatch byte_count =   36 expected data = 03 received data = 02
[            75738000] Error : Data Mismatch byte_count =   38 expected data = 04 received data = 03
[            75738000] Error : Data Mismatch byte_count =   40 expected data = 04 received data = 03
[            75738000] Error : Data Mismatch byte_count =   42 expected data = 05 received data = 04
[            75738000] Error : Data Mismatch byte_count =   44 expected data = 05 received data = 04
[            75738000] Error : Data Mismatch byte_count =   46 expected data = 06 received data = 05
[            75738000] Error : Data Mismatch byte_count =   48 expected data = 06 received data = 05
[            75738000] Error : Data Mismatch byte_count =   50 expected data = 07 received data = 06
[            75738000] Error : Data Mismatch byte_count =   52 expected data = 07 received data = 06
[            75738000] Error : Data Mismatch byte_count =   54 expected data = 08 received data = 07
[            75738000] Error : Data Mismatch byte_count =   56 expected data = 08 received data = 07
[            75738000] Error : Data Mismatch byte_count =   58 expected data = 09 received data = 08
[            75738000] Error : Data Mismatch byte_count =   60 expected data = 09 received data = 08
[            75738000] Error : Data Mismatch byte_count =   62 expected data = 02 received data = 01
[            75738000] Error : Data Mismatch byte_count =   64 expected data = 02 received data = 01
[            75738000] Error : Data Mismatch byte_count =   66 expected data = 03 received data = 02
[            75738000] Error : Data Mismatch byte_count =   68 expected data = 03 received data = 02
[            75738000] Error : Data Mismatch byte_count =   70 expected data = 04 received data = 03
[            75738000] Error : Data Mismatch byte_count =   72 expected data = 04 received data = 03
[            75738000] Error : Data Mismatch byte_count =   74 expected data = 05 received data = 04
[            75738000] Error : Data Mismatch byte_count =   76 expected data = 05 received data = 04
[            75738000] Error : Data Mismatch byte_count =   78 expected data = 06 received data = 05
[            75738000] Error : Data Mismatch byte_count =   80 expected data = 06 received data = 05
[            75738000] Error : Data Mismatch byte_count =   82 expected data = 00 received data = ff
[            75738000] Error : Data Mismatch byte_count =   84 expected data = 00 received data = ff
[            75738000] Error : Data Mismatch byte_count =   86 expected data = 00 received data = ff
[            75738000] Error : Data Mismatch byte_count =   88 expected data = 00 received data = ff
[            75738000] Error : Data Mismatch byte_count =   90 expected data = 00 received data = ff
[            75738000] Error : Data Mismatch byte_count =   92 expected data = 00 received data = ff
[            75738000] Error : Data Mismatch byte_count =   94 expected data = 00 received data = ff
[            75738000] Error : Data Mismatch byte_count =   96 expected data = 00 received data = ff
[            75738000] Error : Data Mismatch byte_count =   98 expected data = 00 received data = ff
[            75738000] Error : Data Mismatch byte_count =  100 expected data = 00 received data = ff
[            75738000] Error : Data Mismatch byte_count =  102 expected data = 00 received data = ff
[            75738000] Error : Data Mismatch byte_count =  104 expected data = 00 received data = ff
[            75738000] Error : Data Mismatch byte_count =  106 expected data = 00 received data = ff
[            75738000] Error : Data Mismatch byte_count =  108 expected data = 00 received data = ff
[            75738000] Error : Data Mismatch byte_count =  110 expected data = 00 received data = ff
[            75738000] Error : Data Mismatch byte_count =  112 expected data = 00 received data = ff
[            75738000] Error : Data Mismatch byte_count =  114 expected data = 00 received data = ff
[            75738000] Error : Data Mismatch byte_count =  116 expected data = 00 received data = ff
[            75738000] Error : Data Mismatch byte_count =  118 expected data = 00 received data = ff
[            75738000] Error : Data Mismatch byte_count =  120 expected data = 00 received data = ff
[            75738000] Error : Data Mismatch byte_count =  122 expected data = 01 received data = 00
[            75738000] Error : Data Mismatch byte_count =  124 expected data = 01 received data = 00
[            75738000] Error : Data Mismatch byte_count =  126 expected data = 01 received data = 00
[            75738000] Error : Data Mismatch byte_count =  128 expected data = 01 received data = 00
[            75738000] Error : Data Mismatch byte_count =  130 expected data = c2 received data = c1
[            75738000] Error : Data Mismatch byte_count =  132 expected data = b1 received data = b0
[            75738000] Error : Data Mismatch byte_count =  134 expected data = 81 received data = 80
[            75774000] Error : Data Mismatch byte_count =   30 expected data = 74 received data = 73
[            75774000] Error : Data Mismatch byte_count =   32 expected data = 4d received data = 4c
[            75774000] Error : Data Mismatch byte_count =   34 expected data = 01 received data = 00
[            75774000] Error : Data Mismatch byte_count =   36 expected data = 01 received data = 00
[            75774000] Error : Data Mismatch byte_count =   38 expected data = 59 received data = 58
[            75774000] Error : Data Mismatch byte_count =   40 expected data = d4 received data = d3
[            75774000] Error : Data Mismatch byte_count =   42 expected data = f4 received data = f3
[            75774000] Error : Data Mismatch byte_count =   44 expected data = f1 received data = f0
[            75774000] Error : Data Mismatch byte_count =   46 expected data = 01 received data = 00
[            75774000] Error : Data Mismatch byte_count =   48 expected data = 01 received data = 00
[            75774000] Error : Data Mismatch byte_count =   50 expected data = 01 received data = 00
[            75774000] Error : Data Mismatch byte_count =   52 expected data = 01 received data = 00
[            75774000] Error : Data Mismatch byte_count =   54 expected data = 01 received data = 00
[            75774000] Error : Data Mismatch byte_count =   56 expected data = 01 received data = 00
[            75774000] Error : Data Mismatch byte_count =   58 expected data = ef received data = ee
[            75774000] Error : Data Mismatch byte_count =   60 expected data = 28 received data = 27
[            75774000] Error : Data Mismatch byte_count =   62 expected data = 31 received data = 30
[            75774000] Error : Data Mismatch byte_count =   64 expected data = 63 received data = 62
[            75774000] Error : Data Mismatch byte_count =   66 expected data = 01 received data = 00
[            75774000] Error : Data Mismatch byte_count =   68 expected data = 01 received data = 00
[            75774000] Error : Data Mismatch byte_count =   70 expected data = b5 received data = b4
[            75774000] Error : Data Mismatch byte_count =   72 expected data = d2 received data = d1
[            75774000] Error : Data Mismatch byte_count =   74 expected data = 37 received data = 36
[            75774000] Error : Data Mismatch byte_count =   76 expected data = 7e received data = 7d
[            75774000] Error : Data Mismatch byte_count =   78 expected data = 52 received data = 51
[            75774000] Error : Data Mismatch byte_count =   80 expected data = fe received data = fd
[            75774000] Error : Data Mismatch byte_count =   82 expected data = 7a received data = 79
[            75774000] Error : Data Mismatch byte_count =   84 expected data = b2 received data = b1
[            75774000] Error : Data Mismatch byte_count =   86 expected data = ea received data = e9
[            75774000] Error : Data Mismatch byte_count =   88 expected data = 0a received data = 09
[            75774000] Error : Data Mismatch byte_count =   90 expected data = 01 received data = 00
[            75774000] Error : Data Mismatch byte_count =   92 expected data = 01 received data = 00
[            75774000] Error : Data Mismatch byte_count =   94 expected data = 01 received data = 00
[            75774000] Error : Data Mismatch byte_count =   96 expected data = 01 received data = 00
[            75774000] Error : Data Mismatch byte_count =   98 expected data = 01 received data = 00
[            75774000] Error : Data Mismatch byte_count =  100 expected data = 01 received data = 00
[            75774000] Error : Data Mismatch byte_count =  102 expected data = 01 received data = 00
[            75774000] Error : Data Mismatch byte_count =  104 expected data = 01 received data = 00
[            75774000] Error : Data Mismatch byte_count =  106 expected data = fd received data = fc
[            75774000] Error : Data Mismatch byte_count =  108 expected data = 64 received data = 63
[            75774000] Error : Data Mismatch byte_count =  110 expected data = ad received data = ac
[            75774000] Error : Data Mismatch byte_count =  112 expected data = cc received data = cb
[            75774000] Error : Data Mismatch byte_count =  114 expected data = c5 received data = c4
[            76146000] Error : Data Mismatch byte_count =   30 expected data = 02 received data = 01
[            76146000] Error : Data Mismatch byte_count =   32 expected data = 02 received data = 01
[            76146000] Error : Data Mismatch byte_count =   34 expected data = 03 received data = 02
[            76146000] Error : Data Mismatch byte_count =   36 expected data = 03 received data = 02
[            76146000] Error : Data Mismatch byte_count =   38 expected data = 04 received data = 03
[            76146000] Error : Data Mismatch byte_count =   40 expected data = 04 received data = 03
[            76146000] Error : Data Mismatch byte_count =   42 expected data = 05 received data = 04
[            76146000] Error : Data Mismatch byte_count =   44 expected data = 05 received data = 04
[            76146000] Error : Data Mismatch byte_count =   46 expected data = 06 received data = 05
